channelNumb,JulianDay,PossibleDecayLength(MicroSeconds),StartDecay,EndDecay,FirstSignalTimeOverThreshold(nanoseconds),SecondSignalTimeoverThreshold(nanoseconds),PossibleDecayNumber
6899.2,2460442,0.56875,0.536218205,0.536218205,23.75,26.25,1
6899.1,2460442,2.305,0.536245867,0.536245867,20,6.25,1
6899.1,2460442,1.505,0.53695233,0.53695233,15,15,1
6899.3,2460442,1,0.537526155,0.537526155,27.5,13.75,1
6899.1,2460442,1.44624,0.537655795,0.537655795,23.74,18.75,1
6899.1,2460442,4.40624,0.537684731,0.537684731,20,25,1
6899.1,2460442,0.32126,0.542219709,0.542219709,30,17.5,1
6899.2,2460442,1.53999,0.543035336,0.543035337,14.99,17.51,1
6899.1,2460442,9.0125,0.544094821,0.544094821,15,16.26,1
6899.4,2460442,9.495,0.544717839,0.544717839,33.76,16.24,1
6899.4,2460442,0.94749,0.54509484,0.54509484,36.25,20,1
6899.1,2460442,2.27376,0.545559867,0.545559867,23.75,11.25,1
6899.1,2460442,1.60249,0.551851235,0.551851235,26.25,21.26,1
6899.1,2460442,3.82875,0.552435067,0.552435067,26.25,18.75,1
6899.1,2460442,1.62625,0.552869635,0.552869635,21.25,12.5,1
6899.4,2460442,1.65376,0.552871981,0.552871981,27.5,23.75,1
6899.2,2460442,0.41875,0.555655232,0.555655232,28.74,16.25,1
6899.2,2460442,0.31499,0.558060814,0.558060814,36.25,12.5,1
6899.3,2460442,1.68751,0.559630073,0.559630073,38.75,20,1
6899.2,2460442,7.38,0.562613749,0.562613749,13.76,21.25,1
6899.1,2460442,0.4625,0.564074046,0.564074046,26.24,26.24,1
6899.3,2460442,2.93875,0.564601791,0.564601791,35,27.5,1
6899.2,2460442,9.25874,0.56519331,0.56519331,36.24,27.5,1
6899.1,2460442,2.22376,0.565726276,0.565726276,27.5,17.5,1
6899.2,2460442,1.08,0.565854096,0.565854096,35,21.25,1
6899.2,2460442,0.59251,0.566073742,0.566073742,31.25,20,1
6899.3,2460442,4.415,0.566779286,0.566779286,21.26,20,1
6899.1,2460442,1.41625,0.566848292,0.566848292,23.74,18.75,1
6899.2,2460442,0.7025,0.569010567,0.569010567,27.5,17.5,1
6899.2,2460442,9.36249,0.569331229,0.56933123,50,20,1
6899.2,2460442,2.66125,0.570481405,0.570481405,23.75,17.51,1
6899.1,2460442,1.565,0.571589766,0.571589766,30,25,1
6899.2,2460442,5.62126,0.571870012,0.571870012,27.5,21.25,1
6899.4,2460442,8.76749,0.572299779,0.572299779,17.5,12.5,1
6899.4,2460442,0.29626,0.573831642,0.573831642,31.26,17.5,1
6899.1,2460442,2.2375,0.574386389,0.574386389,20,16.26,1
6899.4,2460442,0.4625,0.575385389,0.575385389,28.75,18.74,1
6899.4,2460442,9.11125,0.575830011,0.575830011,31.25,28.75,1
6899.1,2460442,0.77125,0.575929814,0.575929814,33.75,25.01,1
6899.1,2460442,0.57875,0.580715596,0.580715596,25,23.75,1
6899.4,2460442,1.0375,0.581759724,0.581759724,47.49,25,1
6899.2,2460442,9.51625,0.582411591,0.582411591,31.25,26.24,1
6899.2,2460442,3.0525,0.58398229,0.58398229,23.74,19.99,1
6899.2,2460442,5.4,0.58535334,0.585353341,31.24,20,1
6899.2,2460442,0.64624,0.585700482,0.585700482,26.24,16.25,1
6899.2,2460442,0.65125,0.588673728,0.588673728,33.76,12.5,1
6899.1,2460442,2.5,0.592551284,0.592551284,30.01,18.75,1
6899.1,2460442,8.29876,0.593425172,0.593425172,26.26,22.49,1
6899.4,2460442,0.61125,0.597562472,0.597562472,25,21.26,1
6899.1,2460442,4.12374,0.601126961,0.601126961,27.49,20,1
6899.1,2460442,3.555,0.601852149,0.601852149,18.76,17.51,1
6899.1,2460442,1.92375,0.602406804,0.602406804,26.24,18.75,1
6899.1,2460442,3.81999,0.602467171,0.602467171,31.25,20,1
6899.4,2460442,5.2925,0.603797644,0.603797644,25.01,31.25,1
6899.4,2460442,1.74125,0.604217746,0.604217746,48.74,12.5,1
6899.1,2460442,0.69624,0.604734777,0.604734777,30,18.76,1
6899.2,2460442,5.14125,0.605350811,0.605350811,36.25,25,1
6899.4,2460442,0.3975,0.605491954,0.605491954,33.75,20,1
6899.2,2460442,0.49751,0.607397926,0.607397926,22.5,20,1
6899.1,2460442,0.56,0.607519082,0.607519082,23.75,21.25,1
6899.1,2460442,1.91249,0.607650978,0.607650978,23.74,15,1
6899.1,2460442,9.06374,0.6078004,0.6078004,22.49,10,1
6899.1,2460442,8.42001,0.608658146,0.608658146,13.76,12.5,1
6899.2,2460442,0.50375,0.61136893,0.61136893,22.5,23.75,1
6899.2,2460442,0.6875,0.611595878,0.611595878,27.5,23.75,1
6899.3,2460442,0.87626,0.613213133,0.613213133,35,8.75,1
6899.2,2460442,0.74125,0.614081549,0.614081549,37.51,33.76,1
6899.3,2460442,0.72125,0.617313987,0.617313987,40.01,15,1
6899.2,2460442,4.16624,0.617486704,0.617486704,21.25,26.24,1
6899.2,2460442,5.15001,0.620852721,0.620852721,30,17.5,1
6899.1,2460442,4.08376,0.621457825,0.621457825,28.75,14.99,1
6899.2,2460442,1.55875,0.622392499,0.622392499,37.51,18.74,1
6899.2,2460442,2.55001,0.622703649,0.622703649,21.25,17.49,1
6899.1,2460442,6.05376,0.623046229,0.623046229,13.76,16.25,1
6899.1,2460442,0.92125,0.624620422,0.624620422,25,20,1
6899.3,2460442,0.63124,0.624873148,0.624873148,31.24,50,1
6899.2,2460442,2.43125,0.62757758,0.62757758,32.5,13.76,1
6899.1,2460442,1.80125,0.62777365,0.62777365,27.49,10,1
6899.3,2460442,1.26001,0.628251434,0.628251434,33.76,22.48,1
6899.1,2460442,9.15499,0.630179074,0.630179074,24.99,28.76,1
6899.1,2460442,0.56625,0.63067946,0.63067946,36.24,19.99,1
6899.2,2460442,4.06375,0.631265437,0.631265437,12.5,14.99,1
6899.1,2460442,2.36375,0.631614932,0.631614932,30,35,1
6899.3,2460442,2.89376,0.634620063,0.634620063,22.5,17.51,1
6899.4,2460442,2.60624,0.636433511,0.636433511,42.49,32.5,1
6899.1,2460442,1.56875,0.637962751,0.637962751,17.5,21.26,1
6899.1,2460442,1.54876,0.638144051,0.638144051,31.26,26.24,1
6899.2,2460442,8.97375,0.638160195,0.638160195,28.75,23.76,1
6899.2,2460442,2.15251,0.638175261,0.638175261,30,27.5,1
6899.2,2460442,9.23124,0.638596097,0.638596097,10,16.26,1
6899.3,2460442,1.68249,0.638904844,0.638904844,31.24,27.5,1
6899.2,2460442,0.78374,0.63954796,0.63954796,28.76,30.01,1
6899.1,2460442,2.0075,0.639901892,0.639901892,27.5,11.25,1
6899.4,2460442,0.6475,0.642499982,0.642499982,48.76,51.25,1
6899.3,2460442,0.31875,0.648596279,0.648596279,20,25,1
6899.4,2460442,0.44625,0.65097532,0.65097532,35,27.49,1
6899.1,2460442,3.66749,0.651072634,0.651072634,28.75,11.25,1
6899.2,2460442,3.40125,0.651320788,0.651320788,32.5,11.25,1
6899.2,2460442,0.63874,0.652880639,0.652880639,26.24,15,1
6899.1,2460442,3.86625,0.652913939,0.652913939,32.51,13.76,1
6899.1,2460442,0.51001,0.654248897,0.654248897,27.51,13.75,1
6899.2,2460442,2.41,0.659177176,0.659177176,28.75,21.25,1
6899.4,2460442,1.02875,0.662697342,0.662697342,28.75,17.51,1
6899.1,2460442,1.21,0.664724065,0.664724065,25,20,1
6899.1,2460442,1.19501,0.664743947,0.664743948,22.5,33.75,1
6899.1,2460442,4.41375,0.665442699,0.665442699,23.75,21.26,1
6899.1,2460442,2.5425,0.665668911,0.665668912,32.51,20,1
6899.4,2460442,3.05125,0.666703932,0.666703932,46.25,31.25,1
6899.4,2460442,1.85874,0.667331511,0.667331511,27.5,20,1
6899.2,2460442,5.56376,0.668687922,0.668687922,38.76,14.99,1
6899.4,2460442,1.13751,0.668971306,0.668971306,26.25,17.5,1
6899.3,2460442,0.71875,0.670147396,0.670147396,31.24,22.5,1
6899.1,2460442,1.77376,0.672844641,0.672844641,16.25,10,1
6899.4,2460442,1.90625,0.674017066,0.674017066,30,21.25,1
6899.1,2460442,2.9775,0.674670722,0.674670722,30,17.51,1
6899.1,2460442,7.98751,0.67661756,0.67661756,16.25,13.74,1
6899.2,2460442,6.82374,0.676673475,0.676673475,31.24,21.26,1
6899.1,2460442,1.98375,0.677816332,0.677816332,28.75,23.74,1
6899.1,2460442,0.835,0.678687109,0.678687109,30,27.5,1
6899.2,2460442,0.80126,0.67869852,0.67869852,28.76,37.51,1
6899.1,2460442,1.18126,0.681988714,0.681988714,23.76,18.75,1
6899.3,2460442,4.8775,0.683695263,0.683695263,31.25,27.5,1
6899.2,2460442,2.50375,0.684295388,0.684295388,22.49,26.24,1
6899.1,2460442,2.95625,0.686452275,0.686452275,22.5,20,1
6899.1,2460442,1.7575,0.68685145,0.68685145,21.25,20,1
6899.2,2460442,4.83001,0.688445773,0.688445773,15,17.5,1
6899.4,2460442,7.2475,0.690744307,0.690744307,23.74,26.24,1
6899.2,2460442,0.7725,0.690837478,0.690837478,21.25,18.75,1
6899.2,2460442,3.295,0.690876711,0.690876711,28.75,10,1
6899.1,2460442,0.32751,0.693345982,0.693345982,27.51,21.25,1
6899.1,2460442,9.33376,0.695684987,0.695684987,25,28.75,1
6899.1,2460442,3.4475,0.699684119,0.699684119,31.25,35,1
6899.2,2460442,0.8,0.702880428,0.702880428,41.26,25.01,1
6899.1,2460442,1.96,0.704729049,0.704729049,30.01,12.5,1
6899.2,2460442,2.2075,0.705369759,0.705369759,33.75,17.5,1
6899.1,2460442,1.66249,0.705549844,0.705549844,27.5,22.5,1
6899.4,2460442,1.33999,0.705709031,0.705709031,33.75,21.26,1
6899.3,2460442,0.61376,0.706300061,0.706300061,18.76,22.5,1
6899.2,2460442,5.49,0.707374222,0.707374222,31.24,12.5,1
6899.2,2460442,3.405,0.709996763,0.709996763,31.25,14.99,1
6899.1,2460442,2.69874,0.712663304,0.712663304,26.25,21.26,1
6899.1,2460442,3.34625,0.713014586,0.713014586,25.01,8.75,1
6899.2,2460442,5.61874,0.714923407,0.714923407,36.25,23.76,1
6899.3,2460442,3.35001,0.716482245,0.716482245,31.25,12.5,1
6899.2,2460442,3.0675,0.717425799,0.717425799,27.49,14.99,1
6899.2,2460442,2.31376,0.717667564,0.717667564,27.5,20,1
6899.1,2460442,2.06749,0.719697597,0.719697597,25,13.76,1
6899.1,2460442,2.08749,0.719906476,0.719906476,26.25,22.5,1
6899.2,2460442,0.385,0.720191384,0.720191384,33.75,27.5,1
6899.1,2460442,0.4075,0.721116995,0.721116995,27.5,12.5,1
6899.2,2460442,2.14125,0.721824103,0.721824103,32.5,13.76,1
6899.2,2460442,0.435,0.722598687,0.722598687,21.25,35,1
6899.1,2460442,2.10876,0.723398322,0.723398322,27.5,33.75,1
6899.2,2460442,4.22875,0.724561934,0.724561935,31.25,20.01,1
6899.2,2460442,3.885,0.724820163,0.724820163,30,13.76,1
6899.2,2460442,7.125,0.725695968,0.725695968,26.24,13.75,1
6899.3,2460442,6.76375,0.726559034,0.726559034,23.76,21.26,1
6899.1,2460442,0.60875,0.729498129,0.729498129,25,31.25,1
6899.1,2460442,0.95125,0.732256638,0.732256638,27.49,15,1
6899.1,2460442,0.55,0.732701005,0.732701005,27.5,16.26,1
6899.4,2460442,6.71875,0.733201639,0.733201639,42.51,36.26,1
6899.2,2460442,1.3625,0.737591041,0.737591041,35,17.5,1
6899.1,2460442,0.35875,0.737991057,0.737991057,33.75,13.76,1
6899.1,2460442,8.76375,0.741949079,0.741949079,21.24,21.25,1
6899.2,2460442,1.5075,0.742812713,0.742812713,32.5,26.24,1
6899.1,2460442,2.38625,0.743867597,0.743867597,25,17.5,1
6899.1,2460442,5.74125,0.745952744,0.745952744,15,15,1
6899.1,2460442,0.79875,0.746370441,0.746370441,17.5,13.76,1
6899.4,2460442,1.3025,0.746487001,0.746487001,35,13.75,1
6899.1,2460442,0.56125,0.748108029,0.748108029,27.5,23.76,1
6899.1,2460442,2.82,0.749011941,0.749011941,23.75,23.75,1
6899.1,2460442,5.6125,0.754832774,0.754832774,32.51,22.5,1
6899.2,2460442,2.01124,0.754881766,0.754881766,15,20.01,1
6899.1,2460442,3.42126,0.755219503,0.755219503,37.5,33.75,1
6899.2,2460442,0.3525,0.755316025,0.755316025,34.99,21.24,1
6899.1,2460442,1.00875,0.758133578,0.758133578,26.25,21.25,1
6899.2,2460442,1.86249,0.758476566,0.758476566,26.24,25,1
6899.1,2460442,7.11248,0.758998676,0.758998676,23.75,18.76,1
6899.1,2460442,1.46124,0.760994252,0.760994252,27.48,17.5,1
6899.2,2460442,0.46002,0.766257368,0.766257368,31.26,12.5,1
6899.1,2460442,0.48375,0.768171903,0.768171903,24.98,10,1
6899.2,2460442,0.83501,0.768298326,0.768298326,26.24,8.75,1
6899.2,2460442,4.4625,0.770481785,0.770481785,37.5,20,1
6899.2,2460442,3.95001,0.77143415,0.77143415,37.49,32.49,1
6899.1,2460442,1.59125,0.771998478,0.771998478,28.75,22.49,1
6899.1,2460442,0.36376,0.772683224,0.772683224,25.02,25,1
6899.3,2460442,7.10625,0.773246049,0.773246049,35,27.5,1
6899.3,2460442,7.355,0.773643623,0.773643623,21.27,13.76,1
6899.3,2460442,1.40125,0.773912312,0.773912312,18.74,16.24,1
6899.1,2460442,4.2925,0.773980216,0.773980216,7.49,15,1
6899.1,2460442,1.30374,0.774734543,0.774734543,27.48,27.51,1
6899.1,2460442,0.69499,0.775094725,0.775094725,28.75,17.5,1
6899.3,2460442,9.37751,0.775994879,0.775994879,20.01,30,1
6899.2,2460442,0.45376,0.776541837,0.776541837,19.99,16.26,1
6899.3,2460442,0.37,0.776757608,0.776757608,28.76,17.51,1
6899.2,2460442,1.79624,0.778353223,0.778353223,17.51,45.02,1
6899.1,2460442,1.44877,0.778468076,0.778468076,26.24,21.25,1
6899.1,2460442,7.46125,0.779618968,0.779618968,32.48,27.49,1
6899.2,2460442,0.38748,0.7824219,0.7824219,18.74,20,1
6899.3,2460442,1.2925,0.783045262,0.783045262,21.25,11.25,1
6899.2,2460442,3.195,0.783163857,0.783163857,32.49,15,1
6899.4,2460442,3.08248,0.783268973,0.783268973,32.49,18.74,1
6899.3,2460442,0.68,0.787221849,0.787221849,3.76,20.01,1
6899.2,2460442,2.72874,0.789129242,0.789129242,32.49,23.75,1
6899.4,2460442,2.17375,0.789494291,0.789494291,30,23.75,1
6899.2,2460442,2.95623,0.790051526,0.790051526,25,10,1
6899.1,2460442,4.07751,0.792552129,0.792552129,20,31.26,1
6899.2,2460442,8.295,0.792700517,0.792700517,20.01,21.25,1
6899.2,2460442,1.245,0.792828606,0.792828606,23.74,25,1
6899.1,2460442,1.32876,0.794772734,0.794772734,21.25,18.73,1
6899.2,2460442,0.48751,0.795137375,0.795137375,26.24,18.73,1
6899.1,2460442,2.02125,0.797369832,0.797369832,20,23.75,1
6899.2,2460442,0.67625,0.798508348,0.798508348,30,25.01,1
6899.4,2460442,1.18375,0.800922049,0.800922049,41.24,26.25,1
6899.1,2460442,4.15374,0.801703779,0.801703779,23.73,17.51,1
6899.4,2460442,1.4675,0.80211384,0.80211384,35,21.25,1
6899.2,2460442,4.395,0.804133537,0.804133537,30,22.49,1
6899.3,2460442,0.74876,0.806381387,0.806381387,47.52,16.26,1
6899.1,2460442,4.49375,0.80648934,0.80648934,28.76,33.75,1
6899.2,2460442,0.59249,0.806752929,0.806752929,42.5,45.01,1
6899.2,2460442,0.6075,0.807994167,0.807994167,28.76,19.99,1
6899.1,2460442,1.75374,0.80852956,0.80852956,20,11.25,1
6899.1,2460442,4.57623,0.809171121,0.809171121,23.73,22.51,1
6899.2,2460442,1.32875,0.809899008,0.809899008,23.74,26.24,1
6899.1,2460442,8.46501,0.811212375,0.811212375,19.99,11.25,1
6899.2,2460442,0.39751,0.812736414,0.812736414,32.5,36.25,1
6899.1,2460442,5.70249,0.813171368,0.813171368,27.5,15,1
6899.1,2460442,9.93749,0.813858405,0.813858405,13.74,21.27,1
6899.1,2460442,1.27498,0.814403999,0.814403999,28.74,25,1
6899.1,2460442,2.56875,0.815046293,0.815046293,27.49,17.5,1
6899.2,2460442,3.81876,0.819988581,0.819988581,35,17.49,1
6899.1,2460442,1.58124,0.820346746,0.820346746,28.76,27.51,1
6899.4,2460442,1.02624,0.820629199,0.820629199,38.75,16.24,1
6899.4,2460442,1.11126,0.820732406,0.820732406,41.26,34.99,1
6899.4,2460442,1.24875,0.822523893,0.822523893,38.75,37.5,1
6899.4,2460442,9.51874,0.822579217,0.822579217,48.77,22.51,1
6899.2,2460442,5.8,0.823298875,0.823298875,13.75,7.49,1
6899.3,2460442,3.63251,0.823979574,0.823979574,35.01,25,1
6899.1,2460442,1.37624,0.823985433,0.823985433,25,16.26,1
6899.4,2460442,8.31874,0.825963142,0.825963142,33.76,25.01,1
6899.2,2460442,0.3925,0.833598957,0.833598957,28.76,27.5,1
6899.4,2460442,5.06625,0.836137112,0.836137112,40,13.76,1
6899.3,2460442,5.58875,0.836522333,0.836522333,16.25,17.51,1
6899.4,2460442,8.93001,0.837713536,0.837713536,50,36.24,1
6899.2,2460442,7.74375,0.837920441,0.837920442,37.51,23.74,1
6899.1,2460442,3.67752,0.839179265,0.839179265,31.25,34.99,1
6899.4,2460442,2.46249,0.839294809,0.839294809,33.74,6.25,1
6899.3,2460442,0.5925,0.839350904,0.839350904,17.5,17.51,1
6899.2,2460442,1.115,0.839813338,0.839813338,21.25,22.49,1
6899.2,2460442,5.31501,0.842606831,0.842606831,26.25,32.5,1
6899.3,2460442,3.04625,0.844105846,0.844105846,33.76,10,1
6899.4,2460442,0.89126,0.845671875,0.845671875,38.75,34.99,1
6899.3,2460442,1.1125,0.846277721,0.846277721,18.74,13.75,1
6899.2,2460442,2.73499,0.847114808,0.847114808,19.99,7.5,1
6899.4,2460442,0.59751,0.847437719,0.847437719,30,12.5,1
6899.1,2460442,1.67,0.848600397,0.848600397,38.74,20.01,1
6899.1,2460442,2.83501,0.848986256,0.848986256,23.77,7.49,1
6899.1,2460442,6.9375,0.85005262,0.85005262,17.5,21.25,1
6899.4,2460442,4.57375,0.851088173,0.851088173,42.49,26.24,1
6899.1,2460442,7.59125,0.851991405,0.851991405,25,7.49,1
6899.1,2460442,5.90126,0.852558171,0.852558171,25.01,22.51,1
6899.2,2460442,1.47375,0.854102196,0.854102196,38.75,10,1
6899.3,2460442,0.81876,0.854172789,0.854172789,27.5,19.98,1
6899.2,2460442,0.80001,0.854361995,0.854361995,33.75,18.74,1
6899.4,2460442,1.16748,0.855219287,0.855219287,27.48,23.76,1
6899.1,2460442,6.97751,0.85540752,0.855407521,16.26,20,1
6899.1,2460442,8.05999,0.85552475,0.85552475,21.24,18.75,1
6899.1,2460442,9.36,0.855680485,0.855680485,16.26,19.99,1
6899.1,2460442,1.07625,0.856370754,0.856370754,16.26,7.49,1
6899.4,2460442,0.85249,0.857005454,0.857005454,28.74,42.51,1
6899.1,2460442,4.13875,0.857186013,0.857186013,34.99,37.5,1
6899.1,2460442,0.37123,0.859642495,0.859642495,28.74,35.01,1
6899.2,2460442,2.8825,0.859940489,0.859940489,31.26,17.49,1
6899.3,2460442,2.45375,0.863883018,0.863883018,36.25,36.26,1
6899.1,2460442,0.55752,0.86464714,0.86464714,30,46.24,1
6899.2,2460442,4.83874,0.865063306,0.865063306,39.99,17.51,1
6899.1,2460442,0.60251,0.866214405,0.866214405,27.5,30,1
6899.1,2460442,1.51249,0.867146765,0.867146765,25,26.25,1
6899.1,2460442,3.05,0.867584055,0.867584055,25,25,1
6899.3,2460442,2.24876,0.868409144,0.868409144,35,13.75,1
6899.1,2460442,0.67376,0.869305917,0.869305917,27.5,26.25,1
6899.2,2460442,1.845,0.872579987,0.872579987,33.75,25,1
6899.2,2460442,2.7325,0.872731065,0.872731065,18.75,8.74,1
6899.3,2460442,0.66,0.872768524,0.872768524,22.49,17.51,1
6899.1,2460442,2.29749,0.873235803,0.873235803,26.25,17.51,1
6899.1,2460442,0.89499,0.87373836,0.87373836,26.24,22.5,1
6899.2,2460442,4.27875,0.87441752,0.87441752,26.24,16.24,1
6899.1,2460442,2.57499,0.874753418,0.874753418,16.24,25,1
6899.1,2460442,3.74501,0.875949754,0.875949754,20.01,16.26,1
6899.1,2460442,8.62374,0.875982634,0.875982634,17.49,18.75,1
6899.2,2460442,2.03749,0.877401934,0.877401934,24.99,21.25,1
6899.1,2460442,1.11625,0.878656966,0.878656966,22.49,21.26,1
6899.2,2460442,1.73874,0.879387828,0.879387828,28.75,35,1
6899.1,2460442,1.16999,0.881204695,0.881204695,23.74,20.01,1
6899.2,2460442,1.07376,0.881274273,0.881274273,25,14.98,1
6899.4,2460442,0.96124,0.885947697,0.885947697,27.49,12.51,1
6899.2,2460442,4.59374,0.887221133,0.887221133,31.24,25,1
6899.1,2460442,0.9625,0.89097447,0.89097447,22.49,6.24,1
6899.1,2460442,4.94874,0.89132868,0.89132868,10,14.98,1
6899.1,2460442,4.29752,0.892172129,0.892172129,25,17.51,1
6899.2,2460442,0.96125,0.892641627,0.892641627,38.73,22.5,1
6899.2,2460442,9.8075,0.893550461,0.893550462,30,26.25,1
6899.1,2460442,1.77126,0.894684919,0.894684919,28.76,22.51,1
6899.3,2460442,0.56624,0.897341303,0.897341303,17.49,16.24,1
6899.2,2460442,3.87248,0.898351417,0.898351417,39.98,15,1
6899.4,2460442,0.66249,0.898675367,0.898675367,41.26,20.01,1
6899.1,2460442,0.995,0.898697645,0.898697645,25,13.75,1
6899.1,2460442,2.15376,0.900617714,0.900617714,25.01,8.75,1
6899.1,2460442,5.28,0.901483098,0.901483098,27.5,28.76,1
6899.1,2460442,2.73874,0.904554636,0.904554636,31.24,18.74,1
6899.1,2460442,1.45124,0.9048785,0.9048785,27.5,8.76,1
6899.4,2460442,3.48251,0.904967246,0.904967246,21.27,16.24,1
6899.1,2460442,7.24499,0.907397769,0.907397769,18.74,17.5,1
6899.2,2460442,0.78625,0.907580869,0.907580869,46.25,29.99,1
6899.1,2460442,1.53626,0.907769955,0.907769955,26.25,17.5,1
6899.4,2460442,0.81875,0.911281928,0.911281928,40.01,27.5,1
6899.1,2460442,0.32748,0.912426015,0.912426015,23.74,20.01,1
6899.1,2460442,5.93875,0.914208598,0.914208598,25.02,13.76,1
6899.3,2460442,4.82876,0.914348355,0.914348355,31.25,23.75,1
6899.1,2460442,1.0825,0.915086209,0.915086209,25,33.75,1
6899.1,2460442,2.9425,0.915374333,0.915374333,22.5,22.49,1
6899.1,2460442,6.93125,0.918914098,0.918914098,17.5,12.5,1
6899.4,2460442,1.71375,0.919438873,0.919438873,31.25,23.75,1
6899.3,2460442,1.36126,0.92008211,0.92008211,21.25,30,1
6899.2,2460442,5.0825,0.920146976,0.920146976,18.75,7.51,1
6899.1,2460442,0.36751,0.92017508,0.92017508,32.51,20,1
6899.1,2460442,6.85875,0.922846026,0.922846026,23.75,21.25,1
6899.2,2460442,2.0675,0.930457757,0.930457757,32.49,14.99,1
6899.1,2460442,2.53624,0.931173816,0.931173816,24.99,8.76,1
6899.2,2460442,1.62876,0.931231718,0.931231718,23.77,18.75,1
6899.1,2460442,0.92875,0.931493191,0.931493191,23.75,25,1
6899.1,2460442,7.56125,0.933406866,0.933406866,11.25,17.51,1
6899.1,2460442,0.42874,0.933623999,0.933623999,19.99,15.01,1
6899.1,2460442,3.44501,0.938111305,0.938111305,15,12.5,1
6899.4,2460442,3.25374,0.938640346,0.938640346,47.5,26.26,1
6899.1,2460442,3.65001,0.939266043,0.939266043,21.26,11.24,1
6899.2,2460442,8.34123,0.943875187,0.943875187,13.74,31.26,1
6899.2,2460442,7.74124,0.944725297,0.944725297,23.74,8.75,1
6899.2,2460442,9.3675,0.946263759,0.946263759,12.5,8.73,1
6899.1,2460442,2.8925,0.947873881,0.947873881,20.01,20.01,1
6899.1,2460442,9.17377,0.95004898,0.95004898,27.51,17.49,1
6899.1,2460442,2.1525,0.950301008,0.950301008,23.75,12.51,1
6899.1,2460442,0.76999,0.951243117,0.951243117,31.24,20.01,1
6899.1,2460442,1.43251,0.953838582,0.953838582,21.25,22.49,1
6899.1,2460442,8.91251,0.954232781,0.954232781,7.49,7.5,1
6899.2,2460442,1.255,0.954749621,0.954749621,28.76,18.76,1
6899.1,2460442,4.38873,0.95523647,0.95523647,27.51,23.76,1
6899.1,2460442,1.29125,0.955531756,0.955531756,30,23.76,1
6899.3,2460442,1.49125,0.955636235,0.955636235,25,12.5,1
6899.4,2460442,0.59751,0.958053908,0.958053908,25,21.26,1
6899.4,2460442,3.00749,0.961693391,0.961693391,27.5,22.51,1
6899.2,2460442,1.49751,0.963219308,0.963219308,13.76,30,1
6899.2,2460442,4.39001,0.964757742,0.964757742,37.51,59.99,1
6899.2,2460442,1.08875,0.965705016,0.965705016,36.25,22.49,1
6899.1,2460442,1.24,0.966522428,0.966522428,36.25,22.51,1
6899.2,2460442,0.46248,0.967459777,0.967459777,21.23,22.49,1
6899.4,2460442,0.35499,0.970609556,0.970609556,25,26.25,1
6899.1,2460442,0.42876,0.972139206,0.972139206,31.25,15,1
6899.1,2460442,4.36375,0.974542002,0.974542002,27.5,21.25,1
6899.1,2460442,1.37376,0.975325992,0.975325992,31.25,19.99,1
6899.1,2460442,4.44749,0.977284347,0.977284347,21.25,13.75,1
6899.2,2460442,5.8025,0.978680903,0.978680903,36.25,12.5,1
6899.1,2460442,2.90003,0.979211804,0.979211804,20.01,8.74,1
6899.3,2460442,2.22875,0.979493249,0.979493249,34.99,18.74,1
6899.1,2460442,1.3175,0.980322896,0.980322896,31.26,35,1
6899.2,2460442,6.12499,0.980619174,0.980619174,36.25,30.01,1
6899.4,2460442,3.19749,0.981090609,0.981090609,41.25,17.51,1
6899.1,2460442,3.36127,0.983269532,0.983269532,36.25,31.24,1
6899.1,2460442,1.50001,0.98353322,0.98353322,31.26,13.76,1
6899.2,2460442,1.9075,0.983768226,0.983768226,23.75,16.25,1
6899.3,2460442,8.95501,0.985844155,0.985844155,27.5,41.25,1
6899.1,2460442,2.38876,0.986049794,0.986049794,31.26,25,1
6899.1,2460442,0.9075,0.989262936,0.989262936,28.75,22.51,1
6899.3,2460442,2.8575,0.989297558,0.989297558,25,33.75,1
6899.2,2460442,0.78875,0.990926287,0.990926287,27.5,15.01,1
6899.2,2460442,1.2125,0.99212109,0.99212109,27.5,40,1
6899.1,2460442,4.73001,0.992610266,0.992610266,35,18.75,1
6899.3,2460442,1.86125,0.993148325,0.993148325,25,33.75,1
6899.2,2460442,0.96374,0.994078531,0.994078531,31.24,30,1
6899.4,2460442,7.77624,0.994255336,0.994255336,22.49,20,1
6899.2,2460442,6.56498,0.996107199,0.996107199,26.25,35.01,1
6899.1,2460442,3.61001,0.997831469,0.997831469,28.74,20,1
6899.1,2460442,0.76376,0.999113943,0.999113943,39.99,23.75,1
6899.1,2460443,4.04,0.000994263,0.000994263,32.5,21.25,1
6899.2,2460443,1.385,0.000999639,0.000999639,32.5,23.75,1
6899.1,2460443,5.185,0.002276289,0.002276289,23.75,20,1
6899.4,2460443,0.5675,0.004040174,0.004040174,35,25,1
6899.1,2460443,1.09001,0.005793247,0.005793247,30,25,1
6899.2,2460443,5.585,0.005820035,0.005820035,18.75,20,1
6899.4,2460443,0.32251,0.006915472,0.006915472,28.75,21.25,1
6899.1,2460443,4.47,0.009308216,0.009308216,17.5,23.75,1
6899.1,2460443,0.7875,0.010431491,0.010431491,21.25,17.5,1
6899.1,2460443,3.98625,0.013554592,0.013554592,30,15,1
6899.2,2460443,1.26376,0.016070539,0.016070539,38.75,15,1
6899.1,2460443,0.85875,0.018839081,0.018839081,37.5,32.5,1
