channelNumb,JulianDay,PossibleDecayLength(MicroSeconds),StartDecay,EndDecay,FirstSignalTimeOverThreshold(nanoseconds),SecondSignalTimeoverThreshold(nanoseconds),PossibleDecayNumber
6899.2,2459723,2.125,0.019763103,0.019763103,26.25,17.5,1
6899.4,2459723,0.6125,0.025213528,0.025213528,30,36.25,1
6899.3,2459723,0.53875,0.026634942,0.026634942,33.75,17.5,1
6899.1,2459723,5.9875,0.0292548,0.029254801,28.75,26.25,1
6899.2,2459723,0.91875,0.03126814,0.03126814,22.5,26.25,1
6899.1,2459723,3.08,0.031611452,0.031611452,25,12.5,1
6899.4,2459723,3.54624,0.032624215,0.032624215,27.5,17.5,1
6899.1,2459723,13.33625,0.033330809,0.033330809,22.5,25,1
6899.1,2459723,13.71749,0.035444156,0.035444156,22.5,25,1
6899.3,2459723,1.04625,0.036228359,0.036228359,41.25,22.5,1
6899.4,2459723,0.40876,0.037126301,0.037126301,30,20,1
6899.1,2459723,1.05375,0.037920043,0.037920043,17.5,22.5,1
6899.4,2459723,12.88625,0.038579311,0.038579312,16.25,16.25,1
6899.4,2459723,0.74,0.039188078,0.039188078,35,20,1
6899.2,2459723,3.11625,0.040526821,0.040526821,26.25,16.25,1
6899.1,2459723,2.02001,0.040939821,0.040939821,25,27.5,1
6899.4,2459723,0.48625,0.041441868,0.041441868,33.75,18.75,1
6899.2,2459723,5.09624,0.041905451,0.041905451,28.75,12.5,1
6899.4,2459723,17.5625,0.044253678,0.044253678,17.5,20,1
6899.4,2459723,17.27374,0.04581005,0.045810051,26.25,30,1
6899.4,2459723,9.47125,0.046727471,0.046727471,30,35,1
6899.2,2459723,2.65625,0.046915265,0.046915265,37.5,18.75,1
6899.1,2459723,16.50125,0.047100968,0.047100969,17.5,18.75,1
6899.4,2459723,1.48125,0.047266887,0.047266887,27.5,22.5,1
6899.1,2459723,16.21375,0.047625469,0.047625469,22.5,20,1
6899.1,2459723,3.39,0.049824201,0.049824201,32.5,15,1
6899.1,2459723,14.94625,0.050344978,0.050344978,26.25,18.75,1
6899.2,2459723,4.95125,0.050973515,0.050973515,21.25,25,1
6899.2,2459723,12.61126,0.052034252,0.052034252,16.25,10,1
6899.4,2459723,2.6575,0.052417265,0.052417265,32.5,25,1
6899.1,2459723,5.5175,0.053231796,0.053231796,8.75,26.25,1
6899.1,2459723,0.62625,0.053863377,0.053863377,28.75,18.75,1
6899.1,2459723,7.5,0.05603969,0.05603969,26.25,22.5,1
6899.4,2459723,4.48876,0.056880559,0.056880559,37.5,18.75,1
6899.1,2459723,1.29374,0.056951015,0.056951015,23.75,27.5,1
6899.2,2459723,15.23125,0.057608702,0.057608702,16.25,21.25,1
6899.1,2459723,11.66001,0.059084473,0.059084474,13.75,21.25,1
6899.4,2459723,0.41875,0.063176485,0.063176485,26.25,12.5,1
6899.4,2459723,1.58,0.064164328,0.064164328,27.5,33.75,1
6899.4,2459723,1.16376,0.064330162,0.064330162,28.75,20,1
6899.3,2459723,0.48,0.064832184,0.064832184,40,25,1
6899.4,2459723,0.62,0.065337008,0.065337008,35,32.5,1
6899.1,2459723,0.4625,0.065419472,0.065419472,26.25,33.75,1
6899.1,2459723,1.10125,0.065434879,0.065434879,18.75,13.75,1
6899.4,2459723,5.56875,0.065814389,0.065814389,36.25,25,1
6899.4,2459723,0.775,0.066508139,0.066508139,36.25,23.75,1
6899.4,2459723,0.36625,0.066535105,0.066535105,23.75,20,1
6899.3,2459723,3.69625,0.06686848,0.06686848,37.5,20,1
6899.4,2459723,3.8525,0.067158332,0.067158332,33.75,26.25,1
6899.1,2459723,8.51375,0.067229427,0.067229427,22.5,17.5,1
6899.3,2459723,2.88625,0.067717396,0.067717396,28.75,18.75,1
6899.4,2459723,1.16,0.070208336,0.070208336,21.25,31.25,1
6899.2,2459723,0.88125,0.070671656,0.070671656,30,17.5,1
6899.2,2459723,4.02125,0.071570935,0.071570935,30,12.5,1
6899.4,2459723,1.28624,0.073677957,0.073677957,31.25,21.25,1
6899.2,2459723,4.27125,0.073911606,0.073911606,53.75,18.75,1
6899.1,2459723,3.15125,0.075025622,0.075025622,30,13.75,1
6899.4,2459723,1.26876,0.075736238,0.075736238,36.25,20,1
6899.2,2459723,19.3425,0.076684938,0.076684938,33.75,12.5,1
6899.1,2459723,3.83875,0.077154241,0.077154241,17.5,7.5,1
6899.1,2459723,1.94375,0.077380334,0.077380334,22.5,13.75,1
6899.4,2459723,3.24875,0.07793629,0.07793629,27.5,27.5,1
6899.3,2459723,3.9375,0.078507765,0.078507765,37.5,20,1
6899.1,2459723,13.33,0.078975919,0.078975919,13.75,17.5,1
6899.1,2459723,1.68625,0.08008598,0.08008598,37.5,12.5,1
6899.1,2459723,1.94875,0.080323809,0.080323809,10,22.5,1
6899.1,2459723,19.92126,0.080411167,0.080411167,7.5,18.75,1
6899.2,2459723,2.6975,0.081931131,0.081931131,50,22.5,1
6899.2,2459723,2.9925,0.083578325,0.083578325,31.25,40,1
6899.4,2459723,2.0175,0.083738965,0.083738965,32.5,37.5,1
6899.1,2459723,0.78875,0.084680973,0.084680973,33.75,12.5,1
6899.4,2459723,0.4225,0.084729296,0.084729296,35,23.75,1
6899.4,2459723,3.965,0.084852181,0.084852181,13.75,18.75,1
6899.2,2459723,2.615,0.084923213,0.084923213,35,31.25,1
6899.1,2459723,0.89625,0.08549287,0.08549287,26.25,15,1
6899.1,2459723,0.7625,0.085557345,0.085557345,26.25,23.75,1
6899.1,2459723,5.0875,0.086728306,0.086728306,23.75,40,1
6899.1,2459723,5.9975,0.087085815,0.087085815,12.5,21.25,1
6899.2,2459723,3.9075,0.087302022,0.087302022,30,26.25,1
6899.1,2459723,0.76875,0.087451107,0.087451107,28.75,16.25,1
6899.2,2459723,3.69875,0.087972354,0.087972354,43.75,21.25,1
6899.2,2459723,8.5425,0.088676721,0.088676721,27.5,22.5,1
6899.1,2459723,14.23,0.08928498,0.08928498,26.25,11.25,1
6899.2,2459723,2.48625,0.089920078,0.089920078,25,22.5,1
6899.2,2459723,14.51625,0.090172569,0.09017257,23.75,17.5,1
6899.1,2459723,18.64375,0.094176145,0.094176145,8.75,17.5,1
6899.1,2459723,5.01125,0.094422343,0.094422343,25,18.75,1
6899.1,2459723,17.31125,0.098054497,0.098054497,17.5,20,1
6899.2,2459723,1.105,0.099084975,0.099084975,45,11.25,1
6899.1,2459723,14.66125,0.099578679,0.099578679,27.5,17.5,1
6899.4,2459723,3.2975,0.10039864,0.10039864,35,27.5,1
6899.4,2459723,4.32626,0.100597133,0.100597133,30,18.75,1
6899.1,2459723,0.975,0.100826648,0.100826648,38.75,20,1
6899.4,2459723,5.18124,0.100878158,0.100878158,31.25,16.25,1
6899.4,2459723,1.72,0.10097717,0.10097717,33.75,33.75,1
6899.1,2459723,1.09,0.101803496,0.101803496,40,15,1
6899.2,2459723,1.7975,0.101838006,0.101838006,36.25,26.25,1
6899.3,2459723,3.46375,0.101934348,0.101934348,31.25,12.5,1
6899.1,2459723,14.65625,0.103522078,0.103522078,21.25,18.75,1
6899.1,2459723,15.24,0.105559298,0.105559299,8.75,28.75,1
6899.1,2459723,16.69125,0.10701804,0.10701804,13.75,18.75,1
6899.1,2459723,4.5725,0.107479841,0.107479841,16.25,11.25,1
6899.4,2459723,2.935,0.107698434,0.107698434,30,32.5,1
6899.2,2459723,0.69,0.1080228,0.1080228,30,11.25,1
6899.4,2459723,1.34125,0.111080517,0.111080517,33.75,23.75,1
6899.2,2459723,1.48,0.111167675,0.111167675,12.5,20,1
6899.4,2459723,3.02001,0.112123963,0.112123963,30,21.25,1
6899.2,2459723,3.53749,0.112221071,0.112221071,38.75,33.75,1
6899.1,2459723,7.77125,0.112679112,0.112679112,60,31.25,1
6899.1,2459723,11.25875,0.113045575,0.113045575,26.25,18.75,1
6899.1,2459723,7.615,0.113124577,0.113124577,17.5,21.25,1
6899.2,2459723,2.11375,0.113619528,0.113619528,48.75,18.75,1
6899.1,2459723,0.63625,0.114873014,0.114873014,27.5,13.75,1
6899.4,2459723,0.45125,0.115617674,0.115617674,35,25,1
6899.2,2459723,4.81124,0.116241938,0.116241938,25,22.5,1
6899.1,2459723,1.02999,0.117030573,0.117030573,31.25,12.5,1
6899.2,2459723,13.81875,0.120458377,0.120458378,37.5,21.25,1
6899.1,2459723,1.5425,0.120660407,0.120660407,28.75,12.5,1
6899.2,2459723,6.79374,0.121208027,0.121208027,10,22.5,1
6899.4,2459723,4.25875,0.121661499,0.1216615,36.25,16.25,1
6899.1,2459723,17.89124,0.121955508,0.121955508,17.5,11.25,1
6899.2,2459723,1.06,0.122796635,0.122796635,35,21.25,1
6899.2,2459723,3.265,0.123367885,0.123367885,20,30,1
6899.2,2459723,1.28625,0.124179269,0.124179269,22.5,28.75,1
6899.4,2459723,0.3925,0.125149754,0.125149754,23.75,11.25,1
6899.2,2459723,5.01125,0.12754592,0.12754592,42.5,18.75,1
6899.4,2459723,2.9625,0.127902611,0.127902611,27.5,16.25,1
6899.1,2459723,2.66001,0.12814452,0.12814452,21.25,41.25,1
6899.4,2459723,11.46126,0.130220515,0.130220515,28.75,23.75,1
6899.1,2459723,9.26249,0.130459505,0.130459505,17.5,25,1
6899.1,2459723,1.715,0.131027558,0.131027558,23.75,18.75,1
6899.1,2459723,17.50125,0.131622996,0.131622996,16.25,20,1
6899.4,2459723,1.01751,0.1333213,0.1333213,38.75,26.25,1
6899.3,2459723,1.03125,0.134577101,0.134577101,42.5,23.75,1
6899.2,2459723,8.03875,0.137434684,0.137434684,25,25,1
6899.4,2459723,4.305,0.13792751,0.13792751,35,17.5,1
6899.4,2459723,0.455,0.138256459,0.138256459,18.75,46.25,1
6899.2,2459723,17.435,0.138313577,0.138313577,33.75,27.5,1
6899.4,2459723,0.31875,0.139195324,0.139195324,30,15,1
6899.1,2459723,1.5575,0.139767118,0.139767118,31.25,25,1
6899.1,2459723,3.9425,0.140505625,0.140505625,38.75,16.25,1
6899.1,2459723,0.51876,0.141290944,0.141290944,20,21.25,1
6899.2,2459723,0.65625,0.141304016,0.141304016,41.25,22.5,1
6899.1,2459723,12.2125,0.141311904,0.141311904,18.75,13.75,1
6899.1,2459723,12.45001,0.141383947,0.141383947,11.25,32.5,1
6899.2,2459723,1.4825,0.141598466,0.141598466,40,26.25,1
6899.2,2459723,1.3,0.142136659,0.142136659,23.75,18.75,1
6899.4,2459723,0.6175,0.142351039,0.142351039,31.25,18.75,1
6899.2,2459723,3.27,0.142410515,0.142410515,28.75,16.25,1
6899.1,2459723,1.6425,0.142537221,0.142537221,25,18.75,1
6899.1,2459723,0.66,0.142656765,0.142656765,33.75,17.5,1
6899.4,2459723,0.30999,0.144856623,0.144856623,33.75,16.25,1
6899.4,2459723,2.71,0.145099604,0.145099604,30,28.75,1
6899.1,2459723,4.69874,0.145510648,0.145510648,21.25,38.75,1
6899.2,2459723,0.6,0.146149205,0.146149205,41.25,21.25,1
6899.1,2459723,6.8325,0.147115981,0.147115981,20,32.5,1
6899.1,2459723,3.41125,0.148443709,0.148443709,30,13.75,1
6899.2,2459723,2.55374,0.148910502,0.148910502,37.5,20,1
6899.1,2459723,2.33,0.149396723,0.149396723,11.25,30,1
6899.4,2459723,1.6325,0.149570807,0.149570807,31.25,30,1
6899.1,2459723,16.42125,0.150444389,0.150444389,15,11.25,1
6899.1,2459723,1.79124,0.150815992,0.150815992,26.25,13.75,1
6899.4,2459723,4.44499,0.150988916,0.150988916,41.25,37.5,1
6899.2,2459723,9.65249,0.151417283,0.151417283,41.25,17.5,1
6899.4,2459723,0.7,0.152358939,0.152358939,27.5,12.5,1
6899.2,2459723,1.40625,0.154496072,0.154496072,30,25,1
6899.4,2459723,12.51749,0.154863658,0.154863658,30,18.75,1
6899.3,2459723,2.7875,0.15583691,0.15583691,33.75,20,1
6899.4,2459723,3.9525,0.157158626,0.157158626,26.25,22.5,1
6899.4,2459723,13.74125,0.157638747,0.157638747,17.5,18.75,1
6899.1,2459723,3.72375,0.158468549,0.158468549,30,26.25,1
6899.4,2459723,3.06625,0.158527818,0.158527818,42.5,18.75,1
6899.1,2459723,4.3975,0.159787798,0.159787798,15,16.25,1
6899.2,2459723,2.63125,0.160008551,0.160008551,26.25,20,1
6899.2,2459723,4.80375,0.161469273,0.161469273,38.75,13.75,1
6899.4,2459723,12.29375,0.162073365,0.162073365,15,27.5,1
6899.1,2459723,10.61,0.162337798,0.162337798,23.75,33.75,1
6899.3,2459723,0.76375,0.162671079,0.162671079,38.75,17.5,1
6899.3,2459723,5.0575,0.163262202,0.163262202,37.5,16.25,1
6899.1,2459723,3.2675,0.164001542,0.164001542,20,20,1
6899.1,2459723,5.2,0.164121618,0.164121618,17.5,13.75,1
6899.2,2459723,1.3625,0.166176169,0.166176169,36.25,37.5,1
6899.1,2459723,4.915,0.166343579,0.166343579,26.25,18.75,1
6899.4,2459723,4.34625,0.168539114,0.168539114,32.5,22.5,1
6899.2,2459723,18.04125,0.169815028,0.169815028,21.25,20,1
6899.2,2459723,1.76374,0.169856775,0.169856775,33.75,20,1
6899.2,2459723,2.4675,0.170304006,0.170304006,12.5,7.5,1
6899.1,2459723,15.31625,0.171360962,0.171360962,13.75,17.5,1
6899.2,2459723,4.865,0.171889406,0.171889406,35,31.25,1
6899.1,2459723,10.355,0.172614941,0.172614941,21.25,23.75,1
6899.4,2459723,1.8875,0.17351301,0.17351301,43.75,23.75,1
6899.1,2459723,1.14375,0.174265734,0.174265734,22.5,16.25,1
6899.4,2459723,0.85625,0.174615071,0.174615071,30,8.75,1
6899.2,2459723,7.20376,0.175423165,0.175423166,60,25,1
6899.4,2459723,2.58,0.17639017,0.17639017,28.75,21.25,1
6899.4,2459723,7.14626,0.176515066,0.176515066,26.25,31.25,1
6899.2,2459723,0.55376,0.177036207,0.177036207,37.5,38.75,1
6899.4,2459723,5.46999,0.177062355,0.177062355,17.5,16.25,1
6899.4,2459723,1.055,0.177456931,0.177456931,28.75,27.5,1
6899.1,2459723,15.63625,0.177998833,0.177998833,17.5,12.5,1
6899.2,2459723,0.77,0.178546384,0.178546384,32.5,21.25,1
6899.1,2459723,13.75,0.180902469,0.180902469,21.25,17.5,1
6899.4,2459723,2.96,0.183828996,0.183828996,17.5,22.5,1
6899.1,2459723,2.13,0.184125082,0.184125082,10,25,1
6899.4,2459723,4.46125,0.184269834,0.184269834,30,20,1
6899.3,2459723,2.83,0.184448104,0.184448104,36.25,16.25,1
6899.1,2459723,1.08751,0.18493653,0.18493653,13.75,20,1
6899.4,2459723,6.66,0.185448999,0.185449,53.75,22.5,1
6899.1,2459723,6.41,0.186296417,0.186296417,12.5,21.25,1
6899.4,2459723,1.11375,0.187008837,0.187008837,31.25,22.5,1
6899.1,2459723,19.95875,0.187718239,0.187718239,12.5,27.5,1
6899.2,2459723,1.17876,0.191639609,0.191639609,26.25,26.25,1
6899.1,2459723,0.60501,0.192596369,0.192596369,21.25,28.75,1
6899.1,2459723,0.77125,0.192629088,0.192629088,36.25,20,1
6899.2,2459723,4.1625,0.194360131,0.194360131,43.75,20,1
6899.1,2459723,8.93625,0.194423166,0.194423166,23.75,18.75,1
6899.2,2459723,1.455,0.196444663,0.196444663,40,32.5,1
6899.4,2459723,1.97875,0.197456552,0.197456552,28.75,25,1
6899.3,2459723,0.7525,0.19797475,0.19797475,52.5,28.75,1
6899.1,2459723,5.56624,0.198444726,0.198444726,22.5,21.25,1
6899.2,2459723,0.55125,0.201167844,0.201167844,31.25,15,1
6899.1,2459723,1.61125,0.202115891,0.202115891,22.5,11.25,1
6899.3,2459723,0.43375,0.202634864,0.202634864,42.5,25,1
6899.1,2459723,2.785,0.204561708,0.204561708,23.75,20,1
6899.1,2459723,0.6725,0.204731276,0.204731276,32.5,26.25,1
6899.1,2459723,2.405,0.205776619,0.20577662,36.25,30,1
6899.4,2459723,7.08125,0.20749703,0.20749703,25,20,1
6899.1,2459723,5.10876,0.209408246,0.209408246,22.5,23.75,1
6899.1,2459723,8.61125,0.210628461,0.210628461,16.25,16.25,1
6899.1,2459723,3.05249,0.21063063,0.21063063,33.75,16.25,1
6899.4,2459723,0.41376,0.210900959,0.210900959,32.51,18.75,1
6899.4,2459723,1.27,0.21171273,0.21171273,41.25,42.5,1
6899.4,2459723,6.7625,0.212155389,0.212155389,35,23.75,1
6899.1,2459723,1.455,0.21216082,0.21216082,33.75,26.25,1
6899.4,2459723,3.55875,0.212435998,0.212435998,37.5,30,1
6899.4,2459723,0.485,0.212486772,0.212486772,35,20,1
6899.2,2459723,12.93875,0.214395327,0.214395327,20,27.5,1
6899.3,2459723,1.88626,0.215215346,0.215215346,46.25,25,1
6899.1,2459723,12.2025,0.215441017,0.215441017,11.25,18.75,1
6899.2,2459723,1.885,0.215587011,0.215587011,31.25,16.25,1
6899.4,2459723,0.5975,0.215844077,0.215844077,28.75,15,1
6899.1,2459723,9.12375,0.216483623,0.216483623,17.5,16.25,1
6899.4,2459723,0.735,0.216966581,0.216966581,42.5,13.75,1
6899.2,2459723,2.105,0.218472207,0.218472207,36.25,22.5,1
6899.4,2459723,1.305,0.218606857,0.218606857,27.5,21.25,1
6899.2,2459723,11.25875,0.218611608,0.218611608,13.75,12.5,1
6899.2,2459723,6.91375,0.223232509,0.223232509,31.25,15,1
6899.1,2459723,14.37624,0.223425304,0.223425304,17.5,17.5,1
6899.2,2459723,1.9725,0.224316361,0.224316361,31.25,25,1
6899.1,2459723,1.7525,0.228428862,0.228428862,30,10,1
6899.1,2459723,11.4,0.228786802,0.228786802,12.5,15,1
6899.2,2459723,0.60375,0.229451299,0.229451299,15,17.5,1
6899.2,2459723,2.565,0.230869683,0.230869683,23.75,22.5,1
6899.4,2459723,1.24,0.23114099,0.23114099,31.25,15,1
6899.1,2459723,7.89875,0.231940758,0.231940758,10,15,1
6899.2,2459723,7.27375,0.23304132,0.23304132,38.75,32.5,1
6899.1,2459723,4.95875,0.233476052,0.233476052,28.75,17.5,1
6899.4,2459723,3.37376,0.23449679,0.23449679,32.5,22.5,1
6899.1,2459723,1.2325,0.235263764,0.235263764,25,16.25,1
6899.2,2459723,3.88875,0.237456028,0.237456028,36.25,35,1
6899.2,2459723,1.97001,0.23791061,0.23791061,33.75,13.75,1
6899.1,2459723,1.01499,0.237980159,0.237980159,27.5,20.01,1
6899.1,2459723,11.99125,0.238099246,0.238099246,16.25,30,1
6899.3,2459723,7.045,0.238544281,0.238544281,38.75,26.25,1
6899.4,2459723,2.94625,0.238811683,0.238811683,37.5,17.5,1
6899.2,2459723,0.86375,0.239714435,0.239714435,27.5,40,1
6899.1,2459723,2.3575,0.23984364,0.23984364,12.5,13.75,1
6899.1,2459723,2.54125,0.241205625,0.241205625,17.5,10,1
6899.1,2459723,5.33375,0.241638959,0.241638959,12.5,15,1
6899.2,2459723,1.18875,0.241645997,0.241645997,50,22.5,1
6899.4,2459723,5.1425,0.242500617,0.242500617,30,36.25,1
6899.1,2459723,9.85125,0.24354752,0.24354752,33.75,16.25,1
6899.1,2459723,4.87625,0.2462377,0.2462377,30,11.25,1
6899.1,2459723,3.645,0.248705214,0.248705214,31.25,16.25,1
6899.1,2459723,17.67,0.249191503,0.249191503,33.75,11.25,1
6899.2,2459723,0.33875,0.249571555,0.249571555,40,13.75,1
6899.2,2459723,3.07875,0.250428614,0.250428614,30,23.75,1
6899.1,2459723,0.32751,0.250957294,0.250957294,27.5,18.74,1
6899.1,2459723,0.55376,0.253879515,0.253879515,30,13.76,1
6899.1,2459723,0.62125,0.25668171,0.25668171,31.25,10,1
6899.2,2459723,4.97501,0.257035666,0.257035666,25,28.75,1
6899.4,2459723,17.22749,0.257819065,0.257819065,16.25,16.25,1
6899.2,2459723,1.06,0.258955708,0.258955708,31.25,20,1
6899.1,2459723,16.8025,0.259647264,0.259647264,10,26.25,1
6899.1,2459723,6.56751,0.260693976,0.260693976,32.5,22.5,1
6899.1,2459723,3.91875,0.261714942,0.261714942,27.5,18.75,1
6899.2,2459723,0.54,0.262914917,0.262914917,30,25,1
6899.2,2459723,1.705,0.263062785,0.263062785,41.25,20,1
6899.4,2459723,2.09124,0.264991345,0.264991345,31.25,21.25,1
6899.2,2459723,12.04,0.268404165,0.268404165,12.5,26.24,1
6899.2,2459723,2.04751,0.27105761,0.27105761,21.25,30,1
6899.1,2459723,1.63625,0.272246834,0.272246834,47.5,28.75,1
6899.1,2459723,1.99125,0.273188623,0.273188623,36.25,32.5,1
6899.1,2459723,1.39374,0.273287224,0.273287224,12.5,16.24,1
6899.4,2459723,1.42874,0.273306204,0.273306204,30,40,1
6899.2,2459723,1.0425,0.273702206,0.273702206,36.25,16.25,1
6899.2,2459723,1.23501,0.275167402,0.275167402,32.5,33.75,1
6899.4,2459723,4.425,0.277049544,0.277049544,36.25,25,1
6899.3,2459723,13.29125,0.277837364,0.277837364,36.25,33.75,1
6899.2,2459723,3.1625,0.278848521,0.278848521,32.51,23.75,1
6899.1,2459723,3.62374,0.279385591,0.279385591,27.5,20,1
6899.1,2459723,6.445,0.282101763,0.282101763,30,17.5,1
6899.4,2459723,2.025,0.282511454,0.282511454,31.26,27.5,1
6899.2,2459723,0.51375,0.283188622,0.283188622,31.25,22.5,1
6899.1,2459723,0.51126,0.284503284,0.284503284,33.75,22.5,1
6899.2,2459723,6.7775,0.285092564,0.285092564,41.26,32.49,1
6899.3,2459723,1.71,0.285789133,0.285789133,31.25,21.25,1
6899.2,2459723,19.55625,0.286714599,0.2867146,23.75,11.25,1
6899.4,2459723,1.14125,0.287573614,0.287573614,27.5,27.5,1
6899.2,2459723,1.81375,0.287868158,0.287868158,43.75,22.5,1
6899.4,2459723,1.21625,0.288531707,0.288531707,30,7.5,1
6899.2,2459723,4.95125,0.289235309,0.289235309,20,20,1
6899.1,2459723,1.64875,0.290689128,0.290689128,36.25,35,1
6899.1,2459723,9.09249,0.290728616,0.290728616,18.75,23.76,1
6899.1,2459723,1.56875,0.290912161,0.290912161,36.25,38.75,1
6899.2,2459723,3.60625,0.291288711,0.291288711,36.25,17.51,1
6899.2,2459723,4.66625,0.292718679,0.292718679,38.75,17.5,1
6899.1,2459723,13.27,0.293077798,0.293077799,17.5,21.25,1
6899.4,2459723,0.54875,0.293352301,0.293352301,33.76,10,1
6899.3,2459723,2.40375,0.293459776,0.293459776,40,30,1
6899.3,2459723,2.55376,0.296782321,0.296782321,38.75,27.5,1
6899.1,2459723,10.50375,0.29711621,0.29711621,10,26.25,1
6899.2,2459723,9.92125,0.298451149,0.298451149,41.25,35,1
6899.2,2459723,2.805,0.298495398,0.298495398,37.5,32.5,1
6899.4,2459723,0.9575,0.300529901,0.300529901,37.5,22.5,1
6899.4,2459723,4.00624,0.300633666,0.300633666,31.25,22.5,1
6899.2,2459723,3.68376,0.301896377,0.301896377,25,25,1
6899.1,2459723,1.50624,0.303800959,0.303800959,32.5,20,1
6899.3,2459723,1.6375,0.304708598,0.304708598,28.75,26.25,1
6899.4,2459723,0.9325,0.305344507,0.305344507,17.5,8.75,1
6899.2,2459723,4.595,0.305423128,0.305423128,20,26.25,1
6899.1,2459723,8.07875,0.307324646,0.307324646,31.25,15,1
6899.1,2459723,1.01875,0.30970422,0.30970422,41.25,16.24,1
6899.2,2459723,0.87375,0.310853564,0.310853564,37.5,20,1
6899.2,2459723,4.35625,0.310980549,0.310980549,26.25,11.25,1
6899.2,2459723,2.69875,0.312466876,0.312466876,40,16.25,1
6899.1,2459723,10.76875,0.312936229,0.312936229,13.75,31.25,1
6899.4,2459723,0.31126,0.313264855,0.313264855,31.25,16.25,1
6899.2,2459723,2.8625,0.316097376,0.316097376,152.5,22.5,1
6899.2,2459723,0.85875,0.316534298,0.316534298,34.99,23.75,1
6899.2,2459723,2.655,0.318764365,0.318764365,23.75,31.25,1
6899.1,2459723,4.68001,0.320175407,0.320175407,20,25,1
6899.2,2459723,0.32624,0.32143534,0.32143534,41.25,17.5,1
6899.1,2459723,2.08875,0.321836814,0.321836814,21.25,16.25,1
6899.1,2459723,0.49374,0.322326136,0.322326136,30,23.75,1
6899.4,2459723,9.87626,0.322398707,0.322398707,28.75,23.75,1
6899.4,2459723,4.275,0.322438225,0.322438225,30,17.5,1
6899.2,2459723,1.38249,0.322771147,0.322771147,36.24,20,1
6899.1,2459723,5.63375,0.323348645,0.323348645,17.5,23.75,1
6899.1,2459723,2.36875,0.32509415,0.32509415,30,22.5,1
6899.2,2459723,1.48,0.326487731,0.326487731,28.75,18.74,1
6899.3,2459723,3.1325,0.326538864,0.326538864,27.5,15,1
6899.1,2459723,4.56125,0.326886958,0.326886958,31.25,12.5,1
6899.4,2459723,4.14874,0.328060419,0.328060419,33.75,22.5,1
6899.1,2459723,4.4075,0.329295175,0.329295175,17.5,31.25,1
6899.4,2459723,0.35124,0.329645393,0.329645393,33.75,26.25,1
6899.4,2459723,11.475,0.33033436,0.33033436,30,33.76,1
6899.4,2459723,17.65125,0.33137386,0.33137386,26.25,12.5,1
6899.1,2459723,2.33,0.332875094,0.332875094,25,23.75,1
6899.1,2459723,11.70625,0.333931799,0.333931799,25,15,1
6899.1,2459723,1.2,0.333948261,0.333948261,37.5,20,1
6899.1,2459723,1.49749,0.335235625,0.335235625,35,22.5,1
6899.2,2459723,4.38125,0.336064626,0.336064626,25,20,1
6899.1,2459723,0.34625,0.3368322,0.3368322,33.75,10,1
6899.1,2459723,0.75751,0.337409799,0.337409799,35,23.75,1
6899.1,2459723,4.44749,0.339210231,0.339210231,17.5,11.26,1
6899.2,2459723,1.15875,0.339566529,0.339566529,41.25,45,1
6899.2,2459723,0.545,0.340216491,0.340216491,35,21.25,1
6899.1,2459723,7.57,0.341735182,0.341735182,7.5,15,1
6899.2,2459723,3.75499,0.345198625,0.345198625,35,21.25,1
6899.2,2459723,17.57,0.349444299,0.349444299,26.25,28.75,1
6899.2,2459723,0.53501,0.349664594,0.349664594,17.5,31.25,1
6899.1,2459723,6.87625,0.350791582,0.350791582,27.5,22.5,1
6899.3,2459723,10.51751,0.350949574,0.350949574,27.5,12.5,1
6899.2,2459723,9.69,0.351392692,0.351392692,23.75,21.25,1
6899.3,2459723,5.1175,0.351612263,0.351612263,27.5,38.75,1
6899.2,2459723,12.68875,0.351617306,0.351617306,31.25,16.25,1
6899.1,2459723,10.54375,0.351798544,0.351798544,23.75,15,1
6899.2,2459723,1.08625,0.35430827,0.35430827,30,27.5,1
6899.1,2459723,1.04376,0.355441418,0.355441418,31.25,20,1
6899.2,2459723,4.34875,0.355771098,0.355771098,27.5,41.25,1
6899.2,2459723,2.755,0.356376052,0.356376052,37.5,21.25,1
6899.1,2459723,0.7625,0.357026846,0.357026846,28.75,7.5,1
6899.1,2459723,4.29125,0.358550777,0.358550777,13.75,25,1
6899.1,2459723,2.50125,0.359226769,0.359226769,38.75,15,1
6899.1,2459723,2.81001,0.35947126,0.35947126,28.75,10,1
6899.4,2459723,0.99875,0.360461104,0.360461104,33.76,16.25,1
6899.4,2459723,1.06375,0.363052775,0.363052775,40,16.25,1
6899.1,2459723,1.04499,0.363318366,0.363318366,20,21.25,1
6899.1,2459723,18.46124,0.363894533,0.363894533,13.75,33.75,1
6899.4,2459723,0.5125,0.365015283,0.365015283,33.75,21.25,1
6899.1,2459723,2.865,0.366941344,0.366941344,50,25,1
6899.2,2459723,2.625,0.370116076,0.370116076,13.75,33.75,1
6899.4,2459723,5.025,0.370376983,0.370376983,25,17.5,1
6899.4,2459723,3.4425,0.370610687,0.370610687,32.5,30,1
6899.4,2459723,17.66,0.373206976,0.373206976,22.5,16.25,1
6899.4,2459723,1.56874,0.373331608,0.373331608,31.25,23.75,1
6899.2,2459723,2.82251,0.37351229,0.37351229,31.25,13.75,1
6899.2,2459723,12.29875,0.374495288,0.374495288,22.5,27.5,1
