#,channelNumb,JulianDay,PossibleDecayLength(MicroSeconds),StartDecay,EndDecay,FirstSignalTimeOverThreshold(nanoseconds),SecondSignalTimeoverThreshold(nanoseconds),PossibleDecayNumber
6899,4,2458259,0.37999,0.816937046,0.816937046,41.24,27.5,1
6899,3,2458259,0.37625,0.816937046,0.816937046,31.25,28.76,1
6899,4,2458259,3.815,0.817188653,0.817188653,42.5,10,1
6899,3,2458259,3.8125,0.817188653,0.817188653,37.5,22.49,1
6899,1,2458259,4.9325,0.817232841,0.817232841,17.51,13.76,1
6899,2,2458259,4.92875,0.817232841,0.817232841,28.76,37.5,1
6899,4,2458259,4.92875,0.817232841,0.817232841,32.5,27.5,1
6899,3,2458259,4.9275,0.817232841,0.817232841,30,40,1
6899,4,2458259,2.31374,0.818031265,0.818031265,32.49,18.76,1
6899,4,2458259,0.33499,0.818323489,0.818323489,35.01,30,1
6899,3,2458259,0.33375,0.818323489,0.818323489,31.26,30,1
6899,1,2458259,2.98751,0.819239272,0.819239272,31.26,31.25,1
6899,2,2458259,2.98876,0.819239272,0.819239272,36.24,28.75,1
6899,2,2458259,4.15499,0.819955832,0.819955833,45,11.25,1
6899,1,2458259,0.55625,0.819973562,0.819973562,23.75,14.98,1
6899,3,2458259,0.555,0.819973562,0.819973562,42.49,28.74,1
6899,4,2458259,0.32624,0.820429447,0.820429447,47.5,48.76,1
6899,3,2458259,0.33124,0.820429447,0.820429447,41.26,33.75,1
6899,1,2458259,3.89123,0.821197556,0.821197556,33.76,11.25,1
6899,2,2458259,3.88999,0.821197556,0.821197556,43.74,18.76,1
6899,3,2458259,0.72374,0.822250932,0.822250932,54.99,37.52,1
6899,2,2458259,0.72248,0.822250932,0.822250932,46.24,30,1
6899,3,2458259,7.98001,0.822509782,0.822509782,38.74,8.75,1
6899,4,2458259,0.82,0.823232953,0.823232953,41.26,26.25,1
6899,3,2458259,0.82124,0.823232953,0.823232953,34.99,23.76,1
6899,1,2458259,0.65623,0.823855448,0.823855448,23.75,16.26,1
6899,3,2458259,0.65875,0.823855448,0.823855448,37.52,20.01,1
6899,2,2458259,0.65624,0.823855448,0.823855448,28.75,22.5,1
6899,4,2458259,0.6575,0.823855448,0.823855448,37.52,16.25,1
6899,3,2458259,1.56625,0.82457561,0.82457561,36.25,28.76,1
6899,1,2458259,1.82001,0.824885975,0.824885975,32.51,16.26,1
6899,2,2458259,1.82249,0.824885975,0.824885975,45.01,18.76,1
6899,2,2458259,4.40498,0.827780436,0.827780436,39.99,52.52,1
6899,3,2458259,4.40624,0.827780436,0.827780436,34.98,27.5,1
6899,2,2458259,4.27875,0.828346472,0.828346472,35.01,23.76,1
6899,4,2458259,4.28126,0.828346472,0.828346472,40,23.75,1
6899,3,2458259,4.28,0.828346472,0.828346472,32.51,22.5,1
6899,3,2458259,0.3325,0.829837129,0.829837129,45.02,22.51,1
6899,1,2458259,0.7475,0.834569374,0.834569374,28.76,11.25,1
6899,3,2458259,0.74625,0.834569374,0.834569374,47.5,22.49,1
6899,2,2458259,0.745,0.834569374,0.834569374,34.99,19.99,1
6899,2,2458259,7.03376,0.834582255,0.834582255,18.75,28.74,1
6899,4,2458259,7.035,0.834582255,0.834582255,20.01,21.25,1
6899,3,2458259,7.03125,0.834582255,0.834582255,18.76,32.5,1
6899,2,2458259,0.59499,0.835630391,0.835630391,23.74,18.76,1
6899,3,2458259,0.87125,0.835813921,0.835813921,46.26,25,1
6899,4,2458259,1.01251,0.835817639,0.835817639,21.25,17.51,1
6899,1,2458259,0.37376,0.836341101,0.836341101,31.26,30,1
6899,2,2458259,0.37751,0.836341101,0.836341101,46.24,29.99,1
6899,3,2458259,0.545,0.837822687,0.837822687,40,27.5,1
6899,1,2458259,0.43751,0.839165176,0.839165176,30,23.74,1
6899,2,2458259,0.4375,0.839165176,0.839165176,46.24,21.26,1
6899,1,2458259,3.3575,0.839669444,0.839669444,28.76,21.26,1
6899,2,2458259,3.35999,0.839669444,0.839669444,47.49,25,1
6899,4,2458259,2.13875,0.840187879,0.840187879,47.51,22.49,1
6899,3,2458259,2.13625,0.840187879,0.840187879,51.25,41.25,1
6899,4,2458259,1.16,0.842966206,0.842966206,28.75,23.77,1
6899,3,2458259,1.15625,0.842966206,0.842966206,11.24,28.76,1
6899,2,2458259,0.37876,0.847041713,0.847041713,40.01,53.74,1
6899,1,2458259,4.3575,0.848006501,0.848006501,31.24,12.51,1
6899,2,2458259,4.34999,0.848006501,0.848006501,43.74,40,1
6899,2,2458259,6.77001,0.848998199,0.8489982,31.26,27.48,1
6899,4,2458259,6.765,0.848998199,0.8489982,25,29.99,1
6899,3,2458259,0.75377,0.85042632,0.85042632,23.75,27.5,1
6899,4,2458259,0.75251,0.85042632,0.85042632,21.25,23.75,1
6899,1,2458259,1.69751,0.851545031,0.851545031,23.75,21.25,1
6899,4,2458259,1.7,0.851545031,0.851545031,43.76,18.76,1
6899,2,2458259,1.69874,0.851545031,0.851545031,31.24,23.77,1
6899,3,2458259,1.6975,0.851545031,0.851545031,40.01,27.5,1
6899,2,2458259,7.51999,0.851706241,0.851706241,20.01,27.5,1
6899,3,2458259,7.51874,0.851706241,0.851706241,20.01,32.51,1
6899,4,2458259,7.51624,0.851706241,0.851706241,11.25,23.77,1
6899,2,2458259,4.59124,0.852216206,0.852216206,41.26,50,1
6899,3,2458259,1.46625,0.852985576,0.852985576,28.75,21.25,1
6899,4,2458259,0.31875,0.855534317,0.855534317,34.99,36.25,1
6899,3,2458259,0.31499,0.855534317,0.855534317,41.24,31.25,1
6899,3,2458259,2.41876,0.855875854,0.855875855,40.01,22.5,1
6899,1,2458259,2.81126,0.855959107,0.855959107,15,13.75,1
6899,2,2458259,2.81501,0.855959107,0.855959107,26.25,14.99,1
6899,1,2458259,0.33874,0.856389219,0.856389219,23.75,12.5,1
6899,2,2458259,0.33751,0.856389219,0.856389219,31.26,17.51,1
6899,4,2458259,0.33626,0.856389219,0.856389219,36.27,16.25,1
6899,3,2458259,0.335,0.856389219,0.856389219,36.26,20,1
6899,3,2458259,1.31,0.856461461,0.856461461,39.99,22.48,1
6899,3,2458259,1.7425,0.85674047,0.85674047,26.25,14.99,1
6899,2,2458259,1.45,0.856804921,0.856804921,42.5,36.24,1
6899,4,2458259,2.59875,0.856929123,0.856929123,35,30.01,1
6899,3,2458259,2.5975,0.856929123,0.856929123,33.75,32.52,1
6899,3,2458259,1.66127,0.857066182,0.857066182,42.5,23.74,1
6899,4,2458259,1.66126,0.857066182,0.857066182,41.25,18.74,1
6899,1,2458259,3.13125,0.858097054,0.858097054,32.5,23.75,1
6899,2,2458259,3.135,0.858097054,0.858097054,45.01,15,1
6899,2,2458259,3.7425,0.860094196,0.860094196,30,21.25,1
6899,4,2458259,3.7425,0.860094196,0.860094196,32.5,15,1
6899,2,2458259,6.44875,0.860879073,0.860879073,18.74,30.01,1
6899,4,2458259,6.44875,0.860879073,0.860879073,18.74,31.26,1
6899,3,2458259,6.4475,0.860879073,0.860879073,20,27.51,1
6899,2,2458259,0.54249,0.864536611,0.864536611,45,41.26,1
6899,3,2458259,0.54374,0.864536611,0.864536611,37.5,20.01,1
6899,2,2458259,0.29499,0.865150854,0.865150854,19.99,37.52,1
6899,3,2458259,5.15875,0.865442816,0.865442816,27.5,33.75,1
6899,1,2458259,4.25501,0.867684495,0.867684495,18.74,17.49,1
6899,4,2458259,4.25875,0.867684495,0.867684495,36.25,22.5,1
6899,2,2458259,4.25626,0.867684495,0.867684495,28.75,23.74,1
6899,3,2458259,4.25376,0.867684495,0.867684495,27.5,26.25,1
6899,4,2458259,3.14625,0.870274795,0.870274795,37.52,31.26,1
6899,4,2458259,4.09251,0.875532509,0.875532509,32.49,23.74,1
6899,3,2458259,4.76749,0.876468045,0.876468045,40,25.02,1
6899,3,2458259,2.83999,0.876470494,0.876470494,36.26,15,1
6899,1,2458259,0.61249,0.877109999,0.877109999,32.5,15,1
6899,2,2458259,0.61625,0.877109999,0.877109999,35.01,17.51,1
6899,4,2458259,0.29627,0.878037737,0.878037737,38.75,4.99,1
6899,1,2458259,5.89376,0.880114271,0.880114271,17.51,22.5,1
6899,2,2458259,5.89376,0.880114271,0.880114271,30,32.5,1
6899,1,2458259,0.33126,0.880899396,0.880899396,27.5,19.99,1
6899,2,2458259,0.33376,0.880899396,0.880899396,40,20,1
6899,3,2458259,0.33251,0.880899396,0.880899396,40,16.24,1
6899,3,2458259,1.52877,0.886104662,0.886104662,27.5,25,1
6899,1,2458259,7.59251,0.889361555,0.889361555,23.75,21.25,1
6899,2,2458259,7.59251,0.889361555,0.889361555,42.5,31.24,1
6899,1,2458259,2.73,0.890479428,0.890479428,30,31.26,1
6899,2,2458259,2.73,0.890479428,0.890479428,37.5,25,1
6899,2,2458259,6.12499,0.890530258,0.890530259,25,22.49,1
6899,4,2458259,1.64501,0.890654521,0.890654521,38.74,18.74,1
6899,3,2458259,1.6425,0.890654521,0.890654521,33.75,28.75,1
6899,3,2458259,1.74501,0.89101069,0.89101069,36.25,33.73,1
6899,4,2458259,1.75,0.89101069,0.89101069,31.24,10,1
6899,2,2458259,5.62376,0.891280141,0.891280141,33.76,28.76,1
6899,1,2458259,5.62251,0.891280141,0.891280141,8.76,8.75,1
6899,4,2458259,1.26001,0.891532816,0.891532816,28.76,25,1
6899,3,2458259,1.215,0.893142454,0.893142454,20.01,23.75,1
6899,1,2458259,0.78127,0.895070414,0.895070414,26.25,23.75,1
6899,4,2458259,0.78249,0.895070414,0.895070414,46.25,25.02,1
6899,3,2458259,0.7825,0.895070414,0.895070414,37.51,22.51,1
6899,2,2458259,9.94876,0.896153838,0.896153838,32.51,15,1
6899,4,2458259,9.94875,0.896153838,0.896153838,30,15,1
6899,3,2458259,9.94626,0.896153838,0.896153838,22.51,22.5,1
6899,4,2458259,0.88125,0.896988604,0.896988604,46.26,42.51,1
6899,3,2458259,0.8825,0.896988604,0.896988604,42.5,27.5,1
6899,1,2458259,1.67,0.898235795,0.898235795,33.74,6.24,1
6899,2,2458259,1.665,0.898235795,0.898235795,51.25,26.25,1
6899,4,2458259,2.45749,0.898302846,0.898302846,21.25,23.74,1
6899,3,2458259,2.4575,0.898302846,0.898302846,21.26,27.5,1
6899,1,2458259,3.62751,0.901628462,0.901628462,22.49,27.5,1
6899,3,2458259,3.6325,0.901628462,0.901628462,37.52,21.25,1
6899,2,2458259,3.63252,0.901628462,0.901628462,32.51,17.51,1
6899,2,2458259,1.54626,0.9033828,0.9033828,47.51,12.52,1
6899,3,2458259,0.295,0.905478277,0.905478277,41.23,28.75,1
6899,4,2458259,2.01125,0.905516603,0.905516603,34.99,20.01,1
6899,3,2458259,2.01001,0.905516603,0.905516603,29.99,23.75,1
6899,4,2458259,6.79999,0.905870787,0.905870788,38.74,17.51,1
6899,2,2458259,6.79248,0.905870787,0.905870788,31.24,30,1
6899,3,2458259,6.79503,0.905870787,0.905870788,33.75,25,1
6899,4,2458259,3.00501,0.907346034,0.907346034,35.01,10,1
6899,2,2458259,1.11752,0.908771607,0.908771607,31.25,25,1
6899,4,2458259,1.11501,0.908771607,0.908771607,15,21.25,1
6899,4,2458259,0.74373,0.90989036,0.90989036,42.5,26.25,1
6899,3,2458259,0.47124,0.910430578,0.910430578,42.51,27.5,1
6899,3,2458259,1.41122,0.910454591,0.910454591,39.99,55,1
6899,1,2458259,2.05377,0.910602042,0.910602042,26.25,27.51,1
6899,2,2458259,2.05624,0.910602042,0.910602042,32.51,31.25,1
6899,3,2458259,2.05879,0.910602042,0.910602042,38.75,17.5,1
6899,2,2458259,0.86247,0.910875149,0.910875149,22.49,28.76,1
6899,4,2458259,0.85873,0.910875149,0.910875149,18.76,40,1
6899,2,2458259,3.19127,0.912118643,0.912118643,35.01,22.49,1
6899,1,2458259,4.74249,0.913321926,0.913321926,30,23.75,1
6899,3,2458259,4.74377,0.913321926,0.913321926,40,18.74,1
6899,1,2458259,1.95249,0.913544838,0.913544838,32.5,17.51,1
6899,2,2458259,1.95247,0.913544838,0.913544838,51.25,16.26,1
6899,3,2458259,0.77877,0.917497152,0.917497152,40.01,18.74,1
6899,4,2458259,3.31001,0.917885285,0.917885285,37.5,23.76,1
6899,3,2458259,3.30749,0.917885285,0.917885285,25.01,32.51,1
6899,4,2458259,2.33625,0.918239032,0.918239032,40,23.73,1
6899,1,2458259,0.84624,0.920967188,0.920967188,27.5,26.25,1
6899,2,2458259,0.8475,0.920967188,0.920967188,48.76,33.75,1
6899,1,2458259,3.30999,0.922234699,0.922234699,27.51,21.26,1
6899,3,2458259,3.31374,0.922234699,0.922234699,41.26,28.76,1
6899,4,2458259,0.71124,0.922527712,0.922527712,38.75,7.49,1
6899,3,2458259,0.70751,0.922527712,0.922527712,38.75,25,1
6899,2,2458259,3.04125,0.92361529,0.92361529,57.51,11.24,1
6899,3,2458259,3.28998,0.926503857,0.926503857,41.25,14.98,1
6899,1,2458259,0.30499,0.92656594,0.92656594,23.74,11.24,1
6899,2,2458259,0.305,0.92656594,0.92656594,41.26,25,1
6899,2,2458259,4.5425,0.926655746,0.926655746,39.99,23.74,1
6899,1,2458259,0.69248,0.928622182,0.928622182,21.25,22.5,1
6899,4,2458259,0.69122,0.928622182,0.928622182,33.75,23.75,1
6899,2,2458259,0.69252,0.928622182,0.928622182,25,23.75,1
6899,2,2458259,1.15254,0.928933043,0.928933043,48.77,13.74,1
6899,1,2458259,1.06998,0.929031083,0.929031083,29.99,23.75,1
6899,2,2458259,1.07122,0.929031083,0.929031083,46.24,32.51,1
6899,2,2458259,2.93377,0.929247722,0.929247722,36.26,26.24,1
6899,4,2458259,2.93625,0.929247722,0.929247722,42.5,15,1
6899,3,2458259,2.93124,0.929247722,0.929247722,40.01,35.01,1
6899,4,2458259,9.44751,0.93049611,0.930496111,18.76,21.26,1
6899,3,2458259,9.44625,0.93049611,0.930496111,23.75,23.76,1
6899,3,2458259,2.38248,0.931041445,0.931041445,34.98,17.5,1
6899,3,2458259,2.34628,0.931041445,0.931041445,26.25,17.5,1
6899,2,2458259,0.75502,0.931575912,0.931575912,36.26,21.24,1
6899,3,2458259,0.75127,0.931575912,0.931575912,41.26,18.75,1
6899,1,2458259,8.76374,0.932745805,0.932745805,13.75,18.73,1
6899,2,2458259,8.76251,0.932745805,0.932745805,23.74,27.5,1
6899,2,2458259,3.52124,0.937377267,0.937377267,46.24,57.49,1
6899,2,2458259,1.12877,0.938820638,0.938820638,42.5,30,1
6899,3,2458259,1.12123,0.938820638,0.938820638,41.24,38.75,1
6899,2,2458259,1.05626,0.939046064,0.939046064,32.51,26.25,1
6899,2,2458259,0.73625,0.939178106,0.939178106,30,23.75,1
6899,1,2458259,4.58126,0.939429067,0.939429067,21.26,18.74,1
6899,2,2458259,4.58128,0.939429067,0.939429067,31.26,37.52,1
6899,4,2458259,4.58501,0.939429067,0.939429067,36.25,20.01,1
6899,3,2458259,4.58248,0.939429067,0.939429067,32.49,31.26,1
6899,4,2458259,4.33376,0.93943049,0.93943049,30,17.49,1
6899,1,2458259,2.415,0.941244285,0.941244285,35,22.49,1
6899,2,2458259,2.41626,0.941244285,0.941244285,56.24,27.5,1
6899,4,2458259,3.87253,0.94145763,0.94145763,22.51,39.99,1
6899,1,2458259,1.82626,0.941460328,0.941460328,32.5,27.49,1
6899,2,2458259,1.83002,0.941460328,0.941460328,46.25,18.74,1
6899,3,2458259,0.38251,0.942513763,0.942513763,36.25,45,1
6899,2,2458259,0.62125,0.942793653,0.942793653,42.47,19.99,1
6899,4,2458259,0.62498,0.942793653,0.942793653,42.47,21.25,1
6899,3,2458259,0.62251,0.942793653,0.942793653,37.5,18.74,1
6899,1,2458259,0.61624,0.942793653,0.942793653,12.5,16.26,1
6899,3,2458259,2.36878,0.942797141,0.942797141,31.25,18.74,1
6899,1,2458259,5.67378,0.943691271,0.943691271,32.51,10,1
6899,2,2458259,5.67125,0.943691271,0.943691271,40.01,22.5,1
6899,1,2458259,2.02876,0.944248197,0.944248197,25,13.75,1
6899,3,2458259,2.02626,0.944248197,0.944248197,43.74,21.24,1
6899,2,2458259,0.7875,0.945095344,0.945095344,46.24,21.27,1
6899,4,2458259,0.43251,0.945361701,0.945361701,38.75,26.26,1
6899,2,2458259,0.43248,0.945361701,0.945361701,33.75,26.24,1
6899,3,2458259,0.43122,0.945361701,0.945361701,37.51,28.75,1
6899,1,2458259,0.53127,0.947529557,0.947529557,31.24,32.51,1
6899,2,2458259,0.5325,0.947529557,0.947529557,45,31.24,1
6899,4,2458259,0.33126,0.947706145,0.947706145,37.51,46.24,1
6899,3,2458259,0.33,0.947706145,0.947706145,35,37.5,1
6899,2,2458259,9.75377,0.948315868,0.948315868,26.24,25,1
6899,4,2458259,9.75,0.948315868,0.948315868,27.5,31.24,1
6899,1,2458259,2.39377,0.950538325,0.950538325,32.51,18.76,1
6899,2,2458259,2.39377,0.950538325,0.950538325,40,30,1
6899,1,2458259,6.37754,0.952053801,0.952053801,31.25,15,1
6899,2,2458259,6.37874,0.952053801,0.952053801,45.01,23.75,1
6899,1,2458259,6.66625,0.953313157,0.953313157,37.52,17.51,1
6899,2,2458259,6.6675,0.953313157,0.953313157,52.51,18.75,1
6899,2,2458259,3.16749,0.955115922,0.955115922,17.51,31.25,1
6899,3,2458259,3.61499,0.957092243,0.957092243,40,20,1
6899,4,2458259,1.61124,0.957866223,0.957866223,37.5,22.51,1
6899,3,2458259,4.27749,0.960283217,0.960283217,45,19.99,1
6899,1,2458259,1.76879,0.964176481,0.964176481,16.26,25,1
6899,2,2458259,1.77002,0.964176481,0.964176481,27.5,28.76,1
6899,1,2458259,4.00374,0.964318675,0.964318675,22.5,26.24,1
6899,2,2458259,4.00626,0.964318675,0.964318675,32.5,26.24,1
6899,2,2458259,1.18625,0.967078884,0.967078884,50.01,28.74,1
6899,2,2458259,0.4,0.970003502,0.970003502,14.98,15,1
6899,2,2458259,0.63998,0.971894158,0.971894158,45,26.24,1
6899,3,2458259,0.42249,0.972784714,0.972784714,36.25,22.51,1
6899,1,2458259,1.34627,0.974250205,0.974250205,21.25,22.47,1
6899,4,2458259,1.34751,0.974250205,0.974250205,45.02,24.99,1
6899,3,2458259,1.34624,0.974250205,0.974250205,33.75,28.74,1
6899,4,2458259,0.42749,0.974803179,0.974803179,33.75,31.24,1
6899,3,2458259,0.42502,0.974803179,0.974803179,32.49,36.25,1
6899,1,2458259,0.89123,0.975984402,0.975984402,37.5,18.74,1
6899,2,2458259,0.89,0.975984402,0.975984402,45.01,18.75,1
6899,2,2458259,2.67251,0.976956949,0.976956949,41.26,28.74,1
6899,1,2458259,0.61749,0.977136877,0.977136877,33.75,25.01,1
6899,2,2458259,0.61999,0.977136877,0.977136877,42.49,22.49,1
6899,1,2458259,2.20496,0.978233447,0.978233447,28.74,18.76,1
6899,2,2458259,2.20377,0.978233447,0.978233447,38.75,30,1
6899,3,2458259,2.205,0.978233447,0.978233447,42.5,15,1
6899,1,2458259,2.76501,0.979486874,0.979486874,25.01,10,1
6899,2,2458259,2.7625,0.979486874,0.979486874,36.26,22.49,1
6899,4,2458259,2.76501,0.979486874,0.979486874,45.01,17.5,1
6899,3,2458259,2.76128,0.979486874,0.979486874,36.27,30,1
6899,1,2458259,9.77872,0.979656415,0.979656416,30,25.01,1
6899,4,2458259,9.78373,0.979656415,0.979656416,17.51,11.25,1
6899,3,2458259,1.97624,0.980757046,0.980757046,41.24,17.49,1
6899,3,2458259,1.95875,0.980787752,0.980787752,32.51,32.5,1
6899,1,2458259,0.95001,0.98187585,0.98187585,23.75,11.25,1
6899,4,2458259,0.94874,0.98187585,0.98187585,28.74,15,1
6899,3,2458259,1.40251,0.98194089,0.98194089,41.26,18.74,1
6899,4,2458259,1.1825,0.982382259,0.982382259,22.49,31.25,1
6899,1,2458259,1.07375,0.983342374,0.983342374,32.5,10,1
6899,2,2458259,1.07125,0.983342374,0.983342374,48.76,23.75,1
6899,2,2458259,2.17749,0.985931004,0.985931004,32.52,38.75,1
6899,3,2458259,1.83753,0.986058873,0.986058873,54.99,26.25,1
6899,1,2458259,4.04497,0.98687892,0.98687892,20,25,1
6899,4,2458259,4.04501,0.98687892,0.98687892,32.49,30,1
6899,2,2458259,4.04501,0.98687892,0.98687892,32.51,28.76,1
6899,3,2458259,4.04376,0.98687892,0.98687892,32.51,30,1
6899,1,2458259,2.16873,0.986902236,0.986902236,22.49,10,1
6899,2,2458259,2.17002,0.986902236,0.986902236,35,14.98,1
6899,4,2458259,2.17501,0.986902236,0.986902236,36.27,6.24,1
6899,1,2458259,1.67498,0.987889281,0.987889281,12.5,13.74,1
6899,3,2458259,0.98498,0.98807611,0.98807611,36.25,32.51,1
6899,1,2458259,2.56501,0.988802468,0.988802468,28.74,19.99,1
6899,4,2458259,2.56248,0.988802468,0.988802468,46.24,23.74,1
6899,3,2458259,2.5625,0.988802468,0.988802468,34.98,22.51,1
6899,1,2458259,0.82125,0.989028942,0.989028942,28.75,16.24,1
6899,2,2458259,0.82875,0.989028942,0.989028942,33.75,4.99,1
6899,3,2458259,8.24625,0.992232156,0.992232156,52.5,18.74,1
6899,3,2458259,1.03122,0.992282624,0.992282624,42.5,17.51,1
6899,4,2458259,1.02249,0.992282624,0.992282624,31.24,41.25,1
6899,2,2458259,5.08626,0.992305336,0.992305336,50,39.98,1
6899,3,2458259,5.08747,0.992305336,0.992305336,52.49,30,1
6899,3,2458259,5.71878,0.993509062,0.993509062,30,27.49,1
6899,1,2458259,1.58999,0.99474471,0.99474471,28.74,7.5,1
6899,2,2458259,1.58498,0.99474471,0.99474471,41.24,21.27,1
6899,1,2458259,1.75122,0.994970544,0.994970544,27.5,21.24,1
6899,2,2458259,1.75374,0.994970544,0.994970544,41.25,12.5,1
6899,1,2458259,1.28248,0.995770973,0.995770973,18.74,16.26,1
6899,2,2458259,1.28248,0.995770973,0.995770973,28.76,21.26,1
6899,4,2458259,0.79875,0.996382476,0.996382476,32.49,16.25,1
6899,3,2458259,0.79499,0.996382476,0.996382476,30,27.5,1
6899,1,2458259,5.41248,0.997380998,0.997380998,27.5,11.27,1
6899,2,2458259,5.41123,0.997380998,0.997380998,40,27.51,1
6899,3,2458259,5.41377,0.997380998,0.997380998,43.75,16.25,1
6899,4,2458259,1.82624,0.99788063,0.99788063,28.75,30.01,1
6899,4,2458259,0.83253,0.997913977,0.997913977,38.75,26.24,1
6899,3,2458259,0.835,0.997913977,0.997913977,31.25,17.51,1
6899,1,2458260,1.795,4.80402E-05,4.80402E-05,26.25,17.5,1
6899,2,2458260,1.79499,4.80402E-05,4.80402E-05,36.25,25,1
6899,3,2458260,1.79626,4.80402E-05,4.80402E-05,43.75,17.5,1
6899,3,2458260,2.8275,0.000335725,0.000335725,36.25,21.25,1
6899,2,2458260,2.27125,0.000504775,0.000504775,46.25,16.25,1
6899,1,2458260,0.74499,0.00094959,0.00094959,26.25,31.25,1
6899,2,2458260,0.745,0.00094959,0.00094959,40,45,1
6899,3,2458260,0.6575,0.001831379,0.001831379,47.5,28.75,1
6899,2,2458260,0.65501,0.001831379,0.001831379,40,32.5,1
6899,1,2458260,6.45,0.002621299,0.002621299,26.25,25,1
6899,2,2458260,6.45375,0.002621299,0.002621299,28.75,17.5,1
6899,3,2458260,6.45,0.002621299,0.002621299,23.75,21.25,1
6899,4,2458260,7.99,0.002766716,0.002766716,33.75,17.5,1
6899,3,2458260,7.9875,0.002766716,0.002766716,30,17.5,1
6899,4,2458260,0.33875,0.002954875,0.002954875,31.25,22.5,1
6899,3,2458260,0.3375,0.002954875,0.002954875,26.25,21.25,1
6899,2,2458260,0.34,0.003824305,0.003824305,35,22.5,1
6899,4,2458260,0.335,0.003824305,0.003824305,30,31.25,1
6899,1,2458260,4.5125,0.004747125,0.004747125,25,12.5,1
6899,2,2458260,4.50875,0.004747125,0.004747125,35,20,1
6899,4,2458260,9.59875,0.00627455,0.00627455,43.75,22.5,1
6899,4,2458260,0.38249,0.006418207,0.006418207,46.25,22.5,1
6899,2,2458260,0.3825,0.006418207,0.006418207,28.75,15,1
6899,1,2458260,2.17249,0.006617242,0.006617242,20,20,1
6899,2,2458260,2.175,0.006617242,0.006617242,28.75,26.25,1
6899,4,2458260,2.17625,0.006617242,0.006617242,32.5,15,1
6899,3,2458260,2.17375,0.006617242,0.006617242,32.5,26.25,1
6899,4,2458260,3.3425,0.006665116,0.006665116,48.75,27.5,1
6899,3,2458260,3.3375,0.006665116,0.006665116,30,37.5,1
6899,2,2458260,1.4125,0.008257251,0.008257251,26.25,22.5,1
6899,1,2458260,0.65875,0.00826606,0.00826606,28.75,22.5,1
6899,2,2458260,0.65625,0.00826606,0.00826606,41.25,32.5,1
6899,1,2458260,0.9825,0.012072206,0.012072206,27.5,25,1
6899,2,2458260,0.98375,0.012072206,0.012072206,58.75,37.5,1
6899,4,2458260,3.91751,0.012781738,0.012781738,25,28.75,1
6899,3,2458260,0.46375,0.013326998,0.013326998,47.5,13.75,1
6899,3,2458260,4.78625,0.014118616,0.014118616,40,35,1
6899,4,2458260,4.7925,0.014118616,0.014118616,30,7.5,1
6899,4,2458260,4.95876,0.014966041,0.014966041,23.75,36.25,1
6899,3,2458260,1.11751,0.016812197,0.016812197,35,30,1
6899,2,2458260,0.6525,0.018109853,0.018109853,48.75,8.75,1
6899,1,2458260,5.57875,0.019028274,0.019028274,16.25,23.75,1
6899,2,2458260,5.57875,0.019028274,0.019028274,23.75,38.75,1
6899,3,2458260,5.5775,0.019028274,0.019028274,28.75,37.5,1
6899,2,2458260,0.40999,0.019029072,0.019029072,28.75,20,1
6899,4,2458260,0.41125,0.019029072,0.019029072,35,13.75,1
6899,3,2458260,0.40875,0.019029072,0.019029072,31.25,18.75,1
6899,1,2458260,1.19375,0.021249324,0.021249324,25,11.25,1
6899,3,2458260,1.19625,0.021249324,0.021249324,46.25,20,1
6899,1,2458260,0.9325,0.024660978,0.024660978,22.5,26.25,1
6899,2,2458260,0.93499,0.024660978,0.024660978,33.75,26.25,1
6899,4,2458260,0.93625,0.024660978,0.024660978,40,10,1
6899,3,2458260,0.93375,0.024660978,0.024660978,36.25,26.25,1
6899,2,2458260,6.6925,0.02509551,0.02509551,61.25,23.75,1
6899,1,2458260,6.6825,0.02509551,0.02509551,10,17.5,1
6899,1,2458260,6.9325,0.025330712,0.025330712,25,15,1
6899,2,2458260,6.93249,0.025330712,0.025330712,31.25,23.75,1
6899,3,2458260,6.92875,0.025330712,0.025330712,30,26.25,1
6899,1,2458260,1.11625,0.026907658,0.026907658,33.75,28.75,1
6899,2,2458260,1.11624,0.026907658,0.026907658,47.5,37.5,1
6899,1,2458260,0.76124,0.028968436,0.028968436,28.75,18.75,1
6899,2,2458260,0.76,0.028968436,0.028968436,35,28.75,1
6899,4,2458260,0.76,0.028968436,0.028968436,41.25,18.75,1
6899,3,2458260,0.76,0.028968436,0.028968436,38.75,25,1
6899,1,2458260,0.6575,0.029452858,0.029452858,28.75,16.25,1
6899,2,2458260,0.65625,0.029452858,0.029452858,37.5,17.5,1
6899,2,2458260,0.50001,0.029700402,0.029700402,31.25,23.75,1
6899,4,2458260,0.50125,0.029700402,0.029700402,28.75,13.75,1
6899,3,2458260,0.5,0.029700402,0.029700402,27.5,22.5,1
6899,4,2458260,1.05125,0.030441065,0.030441065,52.5,46.25,1
6899,3,2458260,1.05875,0.030441065,0.030441065,40,11.25,1
6899,2,2458260,0.6275,0.031774859,0.031774859,33.75,42.5,1
6899,2,2458260,4.0825,0.037561748,0.037561748,42.5,13.75,1
6899,1,2458260,7.19625,0.037909886,0.037909886,23.75,25,1
6899,3,2458260,7.19125,0.037909886,0.037909886,28.75,42.5,1
6899,4,2458260,0.65249,0.03914639,0.03914639,46.25,28.75,1
6899,3,2458260,0.64625,0.03914639,0.03914639,33.75,37.5,1
